energy,sigma
0.0515513,0.00056615
0.0515529,0.000593306
0.0515545,0.000623269
0.0515561,0.000656463
0.0515576,0.000691454
0.051559,0.000728204
0.0515605,0.00076902
0.0515619,0.000814595
0.0515633,0.000865805
0.0515644,0.000908583
0.0515655,0.000955767
0.0515666,0.00100814
0.0515677,0.00106668
0.0515684,0.00110975
0.0515694,0.00117879
0.0515702,0.00123684
0.051571,0.00130131
0.0515718,0.00137342
0.0515725,0.00145465
0.0515733,0.00154689
0.0515738,0.0016156
0.0515744,0.001691
0.0515749,0.00177404
0.0515754,0.00186578
0.0515759,0.00196744
0.0515764,0.00208042
0.0515769,0.00219109
0.0515773,0.00229651
0.0515777,0.00241141
0.0515781,0.00253679
0.0515785,0.00267376
0.0515789,0.0028235
0.0515793,0.00298732
0.0515797,0.00316662
0.0515801,0.00336299
0.0515805,0.0035781
0.0515809,0.00381372
0.0515813,0.00407181
0.0515817,0.00435446
0.0515821,0.00466394
0.0515825,0.0050026
0.0515829,0.00537296
0.0515832,0.00573045
0.0515837,0.00624305
0.0515842,0.00681037
0.0515846,0.0074372
0.0515851,0.00812886
0.0515856,0.00889046
0.051586,0.00972829
0.0515865,0.0106474
0.051587,0.011654
0.0515874,0.0127538
0.0515879,0.0139531
0.0515883,0.0151294
0.0515887,0.0163279
0.0515891,0.0176107
0.0515895,0.0189823
0.0515899,0.0204447
0.0515904,0.0225417
0.051591,0.0248124
0.0515915,0.0272615
0.051592,0.0298926
0.0515925,0.0323488
0.0515931,0.0357197
0.0515937,0.0393236
0.0515943,0.0431538
0.0515949,0.0472015
0.0515955,0.0514518
0.0515965,0.0586321
0.0515974,0.0661896
0.0516005,0.0914349
0.0516017,0.100745
0.0516027,0.107786
0.0516035,0.113155
0.0516044,0.11822
0.0516052,0.121689
0.0516059,0.124081
0.0516065,0.125747
0.0516071,0.126888
0.0516077,0.12744
0.051608,0.127507
0.0516088,0.127017
0.0516095,0.125968
0.0516101,0.124389
0.0516107,0.122087
0.0516115,0.118715
0.0516124,0.113751
0.0516133,0.108556
0.0516142,0.101917
0.0516153,0.0932706
0.051617,0.0792647
0.0516186,0.0661804
0.0516198,0.0571561
0.0516206,0.0514474
0.0516213,0.0460436
0.0516219,0.0422117
0.0516225,0.0385834
0.0516231,0.0349354
0.0516236,0.0323495
0.051624,0.0299042
0.0516245,0.0275991
0.051625,0.0254327
0.0516254,0.0234029
0.0516259,0.0215067
0.0516263,0.0197404
0.0516269,0.0179367
0.0516273,0.0165665
0.0516277,0.0152914
0.0516281,0.0141063
0.0516285,0.0130079
0.051629,0.0119914
0.0516294,0.0110526
0.0516298,0.0101869
0.0516302,0.00939024
0.0516306,0.00865818
0.0516311,0.00798677
0.0516314,0.00745592
0.0516318,0.00696411
0.0516321,0.0065087
0.0516325,0.00608752
0.0516328,0.00569808
0.0516332,0.00533846
0.0516336,0.00500646
0.0516339,0.00470025
0.0516343,0.00441776
0.0516346,0.00415743
0.051635,0.0039175
0.0516354,0.00369651
0.0516357,0.00349284
0.0516361,0.00330526
0.0516364,0.0031324
0.0516368,0.00297313
0.0516372,0.00279518
0.0516377,0.00263399
0.0516381,0.0024878
0.0516386,0.00235512
0.051639,0.00223448
0.0516394,0.00212469
0.0516399,0.00202457
0.0516403,0.00193312
0.051641,0.00181019
0.0516416,0.00170205
0.0516423,0.00160641
0.051643,0.00152138
0.0516436,0.00144536
0.0516445,0.00135765
0.0516451,0.00129942
0.0516461,0.0012214
0.051647,0.00115271
0.051648,0.00109165
0.051649,0.00103695
0.0516499,0.000987565
0.0516509,0.000942721
0.0516522,0.000888904
0.0516534,0.000840859
0.0516549,0.00079259
0.0516565,0.000744989
0.0516581,0.000702727
0.0516597,0.000664981
0.0516613,0.000631094
0.0516629,0.000600534
0.0516645,0.000572861
0.0516661,0.000547712
0.0516678,0.000522596
0.0516697,0.000497854
0.0516717,0.000475523
0.0516736,0.000455294
0.0516765,0.00042833
0.0516793,0.000404795
0.0516822,0.000384122
0.0516854,0.000363956
0.0516886,0.00034627
0.0516918,0.000330667
0.051695,0.00031683
0.0516982,0.000304501
0.051703,0.000288381
0.0517078,0.000274613
0.0517126,0.000262759
0.0517174,0.000252481
0.0517206,0.000246369
0.051727,0.000235636
0.0517334,0.000226553
0.0517415,0.000216861
0.0517497,0.000208828
0.0517578,0.000202098
0.051766,0.000196416
0.0517768,0.000190121
0.0517876,0.000185002
0.0517984,0.000180758
0.0518128,0.000176157
0.0518272,0.000172482
0.0518435,0.000169145
0.0518617,0.000166207
0.0518891,0.000162928
0.0519239,0.000160083
0.0519572,0.000158293
0.0520083,0.000156677
0.0520684,0.000155882
0.052094,0.000155798
0.0521779,0.000156308
0.0522522,0.000157616
0.0523176,0.000159393
0.0523907,0.000162248
0.0524413,0.000164904
0.0524958,0.000168692
0.0525328,0.00017203
0.0525698,0.000176211
0.0526027,0.000180903
0.0526274,0.000185283
0.0526513,0.000190479
0.0526749,0.000196739
0.0526906,0.000201777
0.0527068,0.000207898
0.0527235,0.000215448
0.0527361,0.000222152
0.0527486,0.000229974
0.0527611,0.000239186
0.0527728,0.000249336
0.052784,0.000260911
0.0527915,0.000269836
0.052799,0.000279926
0.0528065,0.000291398
0.052814,0.000304514
0.0528215,0.000319605
0.0528274,0.000333094
0.0528338,0.00034974
0.0528402,0.000368853
0.0528466,0.000390959
0.0528508,0.000407678
0.0528551,0.000426258
0.0528594,0.000446989
0.0528643,0.000474373
0.0528677,0.000494857
0.052871,0.000517405
0.0528743,0.000542305
0.0528776,0.000569899
0.0528809,0.000600595
0.0528842,0.000634882
0.0528872,0.000668879
0.0528898,0.000701771
0.0528924,0.000737983
0.0528949,0.000777985
0.0528975,0.000822338
0.0529001,0.000871708
0.0529027,0.000926901
0.0529053,0.000988896
0.0529074,0.00104661
0.0529092,0.00109734
0.0529109,0.00115266
0.0529126,0.00121317
0.0529143,0.00127955
0.0529161,0.00135261
0.0529178,0.00143333
0.0529195,0.00152287
0.0529211,0.00161214
0.0529224,0.00169943
0.0529238,0.00179528
0.0529252,0.00190094
0.0529266,0.00201797
0.0529279,0.00214833
0.0529293,0.00229452
0.0529304,0.00241655
0.0529314,0.00255119
0.0529325,0.0027142
0.0529334,0.00285051
0.0529342,0.00300138
0.052935,0.00316977
0.0529359,0.00335948
0.0529367,0.00357555
0.0529373,0.00373729
0.0529378,0.00391591
0.0529384,0.00411421
0.0529389,0.00433554
0.0529395,0.00458384
0.0529401,0.00486379
0.0529406,0.00514227
0.052941,0.00541155
0.0529414,0.00570953
0.0529419,0.00603999
0.0529423,0.00640719
0.0529427,0.00681594
0.0529431,0.00727155
0.0529436,0.00778
0.052944,0.00834804
0.0529443,0.00881769
0.0529447,0.00932821
0.052945,0.00988383
0.0529453,0.010488
0.0529456,0.0111453
0.0529459,0.0118601
0.0529463,0.0126378
0.0529466,0.013483
0.0529469,0.0144019
0.0529472,0.0153997
0.0529476,0.0165594
0.0529479,0.0178247
0.0529483,0.0192046
0.0529486,0.0207078
0.052949,0.022345
0.0529493,0.0241253
0.0529497,0.0260602
0.05295,0.0281602
0.0529503,0.0304386
0.0529507,0.032906
0.052951,0.035576
0.0529514,0.0384607
0.0529517,0.0415753
0.0529521,0.0449317
0.0529524,0.0485455
0.0529528,0.0524293
0.0529531,0.057144
0.0529535,0.0622394
0.0529539,0.0677389
0.0529543,0.0736614
0.0529547,0.0800296
0.0529551,0.0868618
0.0529555,0.0941786
0.0529559,0.101994
0.0529562,0.110333
0.0529566,0.119203
0.0529571,0.130791
0.0529575,0.142056
0.052958,0.154028
0.0529584,0.166715
0.0529588,0.180123
0.0529595,0.20158
0.0529601,0.224634
0.0529607,0.245863
0.0529614,0.2735
0.0529622,0.31018
0.0529631,0.34887
0.0529644,0.409621
0.0529665,0.511061
0.0529676,0.563035
0.0529686,0.603903
0.0529694,0.635602
0.0529702,0.660227
0.0529708,0.678848
0.0529715,0.695772
0.0529722,0.711021
0.0529729,0.719626
0.0529736,0.725065
0.0529741,0.726417
0.0529749,0.723417
0.0529757,0.715991
0.0529764,0.704761
0.0529769,0.692289
0.0529777,0.672227
0.0529786,0.64311
0.0529794,0.613676
0.0529803,0.57527
0.0529815,0.524154
0.0529847,0.369076
0.0529858,0.318013
0.0529867,0.280886
0.0529874,0.252846
0.0529881,0.226445
0.0529886,0.207791
0.0529892,0.185889
0.0529897,0.172186
0.0529901,0.159204
0.0529905,0.14694
0.052991,0.135387
0.0529914,0.124534
0.0529918,0.114368
0.0529923,0.103954
0.0529927,0.0960143
0.0529931,0.0885833
0.0529935,0.0816367
0.0529938,0.0751617
0.0529942,0.0691349
0.0529946,0.0635375
0.052995,0.0583473
0.0529954,0.0535455
0.0529958,0.0491098
0.0529962,0.0450213
0.0529965,0.0416586
0.0529969,0.0385398
0.0529972,0.0356497
0.0529976,0.032976
0.0529979,0.0305038
0.0529982,0.0282222
0.0529986,0.0261177
0.0529989,0.0241797
0.0529993,0.0223954
0.0529996,0.0207554
0.053,0.0192488
0.0530003,0.0178664
0.0530007,0.0165982
0.053001,0.0154362
0.0530013,0.0143719
0.0530017,0.0133979
0.053002,0.0125595
0.0530023,0.0117888
0.0530027,0.01108
0.053003,0.0104285
0.0530033,0.00982948
0.0530036,0.00927883
0.0530039,0.00877247
0.0530043,0.00830705
0.0530047,0.00774377
0.0530051,0.0072396
0.0530056,0.00678763
0.053006,0.00638222
0.0530064,0.00601789
0.0530069,0.00569004
0.0530073,0.00539428
0.0530077,0.00512702
0.0530081,0.00488487
0.0530086,0.00466495
0.0530092,0.0043894
0.0530098,0.00414627
0.0530104,0.00393042
0.053011,0.00373765
0.0530116,0.00356437
0.0530122,0.00340772
0.0530131,0.00319868
0.053014,0.00301515
0.0530149,0.00285222
0.0530158,0.00270617
0.0530167,0.00257413
0.0530176,0.00245393
0.0530186,0.00233567
0.0530197,0.00221263
0.0530208,0.0021008
0.0530219,0.00199866
0.0530234,0.00187543
0.0530249,0.00176491
0.0530264,0.00166529
0.0530279,0.00157508
0.0530294,0.00149308
0.0530312,0.00140428
0.0530322,0.00135674
0.0530343,0.00126975
0.0530363,0.00119219
0.0530384,0.00112272
0.0530405,0.00106021
0.0530426,0.00100375
0.0530446,0.000952573
0.0530467,0.000906026
0.0530494,0.000851266
0.0530521,0.000802459
0.0530548,0.000758761
0.0530576,0.000719477
0.0530603,0.000684022
0.053063,0.000651911
0.0530657,0.00062273
0.0530684,0.00059613
0.053072,0.000563801
0.0530757,0.000535021
0.0530794,0.000509289
0.053083,0.000486189
0.0530867,0.000465374
0.0530903,0.000446552
0.0530958,0.000421532
0.0531004,0.000403199
0.0531059,0.000383746
0.0531114,0.000366653
0.0531168,0.000351547
0.0531223,0.000338125
0.0531306,0.000320632
0.0531388,0.000305762
0.0531452,0.000295695
0.0531525,0.000285537
0.0531635,0.00027253
0.0531744,0.00026169
0.0531854,0.000252574
0.0531964,0.000244851
0.0532088,0.000237476
0.0532176,0.000232998
0.0532351,0.000225451
0.0532527,0.000219429
0.0532703,0.000214596
0.0532966,0.000209039
0.0533229,0.000205001
0.0533405,0.00020297
0.0533756,0.000200061
0.0534107,0.000198321
0.0534546,0.00019738
0.0534692,0.000197304
0.0535306,0.000198093
0.0535862,0.00020006
0.0536447,0.000203165
0.0537149,0.000208191
0.0537852,0.000214801
0.0538437,0.000221544
0.0538963,0.000228726
0.053949,0.000237245
0.0540017,0.000247305
0.0540543,0.000259251
0.0540894,0.00026848
0.0541245,0.00027893
0.0541596,0.000290807
0.0541947,0.000304398
0.0542299,0.000320024
0.0542562,0.000333348
0.0542825,0.000348294
0.0543088,0.000365135
0.0543352,0.000384198
0.0543615,0.000405771
0.0543878,0.00043063
0.0544054,0.000449279
0.0544229,0.000469859
0.0544405,0.000492648
0.0544581,0.000517977
0.0544756,0.000546242
0.0544932,0.000577918
0.0545107,0.000613583
0.0545268,0.000650379
0.0545429,0.000691772
0.054555,0.000726277
0.054567,0.000764202
0.0545794,0.000807154
0.0545923,0.000857221
0.0546053,0.000913294
0.0546182,0.000976369
0.0546312,0.00104766
0.0546398,0.00110048
0.0546481,0.00115563
0.054656,0.00121301
0.0546639,0.0012755
0.0546718,0.00134367
0.0546797,0.00141818
0.0546876,0.0014998
0.0546955,0.0015896
0.0547034,0.00168887
0.0547102,0.00178402
0.054719,0.00191899
0.0547249,0.00201854
0.0547307,0.00212676
0.0547366,0.00224471
0.0547424,0.00237358
0.0547483,0.00251476
0.0547541,0.00266986
0.0547611,0.00287705
0.0547658,0.00302973
0.0547705,0.00319561
0.0547752,0.00337627
0.0547799,0.00357349
0.0547846,0.00378936
0.0547892,0.00402628
0.0547933,0.00425092
0.0547984,0.00456543
0.0548036,0.0049173
0.054807,0.00517562
0.0548105,0.0054554
0.0548139,0.00575912
0.0548174,0.00608961
0.0548205,0.00641974
0.0548248,0.00691756
0.0548277,0.00728279
0.0548306,0.00767804
0.0548335,0.00810663
0.0548364,0.00857237
0.0548392,0.00907966
0.0548421,0.00963353
0.0548456,0.0103798
0.054848,0.0109265
0.0548503,0.0115174
0.0548527,0.0121572
0.054855,0.0128514
0.0548573,0.0136059
0.0548597,0.0144278
0.0548618,0.0152316
0.0548646,0.0164094
0.0548674,0.0177251
0.0548693,0.0186889
0.0548711,0.0197303
0.054873,0.0208572
0.0548749,0.0220784
0.0548766,0.0233176
0.0548791,0.0252234
0.0548807,0.0266168
0.0548824,0.0281191
0.054884,0.0297401
0.0548857,0.0314906
0.0548873,0.033382
0.0548889,0.0354263
0.0548907,0.0378014
0.0548924,0.040383
0.0548942,0.0431878
0.054896,0.0462316
0.0548977,0.0495299
0.0548995,0.0530953
0.0549012,0.056938
0.054903,0.0610626
0.0549053,0.0669985
0.0549077,0.0734073
0.0549105,0.0816363
0.0549175,0.103379
0.0549205,0.112158
0.0549229,0.118403
0.0549245,0.122034
0.0549261,0.12514
0.0549276,0.127646
0.0549292,0.12949
0.0549308,0.130622
0.0549324,0.131013
0.054934,0.130672
0.0549356,0.129583
0.0549372,0.127776
0.0549388,0.125298
0.0549404,0.122211
0.0549424,0.117618
0.0549438,0.113819
0.0549467,0.105425
0.0549547,0.0808583
0.0549575,0.0726794
0.0549596,0.066936
0.0549617,0.061576
0.0549638,0.0566195
0.0549659,0.0520677
0.054968,0.0479113
0.0549701,0.0441307
0.0549723,0.0407016
0.0549744,0.0375965
0.0549759,0.0355395
0.0549775,0.0334846
0.0549792,0.0315838
0.0549808,0.0298246
0.0549824,0.0281957
0.0549841,0.0266863
0.0549857,0.0252865
0.0549882,0.0233725
0.05499,0.0220485
0.0549919,0.0208287
0.0549938,0.0197031
0.0549957,0.018663
0.0549975,0.0177003
0.0550003,0.0163865
0.0550032,0.0152103
0.0550055,0.0143224
0.0550078,0.0135088
0.0550102,0.0127617
0.0550125,0.0120743
0.0550149,0.0114406
0.0550172,0.0108553
0.0550207,0.0100579
0.0550233,0.00952058
0.0550262,0.00897618
0.0550291,0.00847737
0.055032,0.00801924
0.0550348,0.0075975
0.0550377,0.00720845
0.055042,0.00667922
0.0550449,0.00635862
0.0550484,0.00600604
0.0550518,0.00568264
0.0550552,0.0053853
0.0550587,0.00511127
0.0550638,0.00473875
0.055069,0.00440656
0.0550724,0.00420471
0.0550771,0.00395216
0.0550818,0.00372254
0.0550865,0.00351318
0.0550912,0.00332179
0.0550958,0.00314638
0.0551005,0.00298524
0.0551052,0.00283685
0.0551099,0.00269992
0.0551157,0.00254313
0.0551216,0.00240054
0.0551274,0.00227048
0.0551333,0.00215153
0.0551391,0.00204247
0.055145,0.00194224
0.0551538,0.00180646
0.0551606,0.00171084
0.0551685,0.00161117
0.0551764,0.00152111
0.0551843,0.00143935
0.0551922,0.0013648
0.0552001,0.00129666
0.055208,0.00123427
0.0552159,0.00117705
0.0552242,0.00112214
0.0552328,0.0010696
0.0552458,0.000998838
0.0552587,0.000936374
0.0552717,0.000880984
0.0552846,0.000831656
0.055297,0.000789458
0.055305,0.000764278
0.0553211,0.000718604
0.0553372,0.000678324
0.0553533,0.000642683
0.0553708,0.000608319
0.0553884,0.000577982
0.0554059,0.00055109
0.0554235,0.000527166
0.0554411,0.00050581
0.0554586,0.00048669
0.0554849,0.000461622
0.0555113,0.000440304
0.0555376,0.000421867
0.0555639,0.000405988
0.0555903,0.000392282
0.0556166,0.000380435
0.0556531,0.000366594
0.0556911,0.000354945
0.055732,0.000344902
0.0557757,0.000336581
0.0558145,0.000331014
0.0558653,0.000325798
0.0559162,0.000322745
0.0559755,0.000321436
0.0560222,0.000322066
0.0560688,0.00032395
0.0561232,0.000327727
0.0561777,0.000333136
0.0562322,0.000340214
0.0563071,0.000352733
0.0563683,0.000365663
0.0564296,0.000381256
0.0564909,0.000399861
0.0565317,0.000414156
0.0565726,0.000430189
0.0566134,0.000448134
0.0566543,0.000468282
0.0566951,0.000490885
0.056736,0.000516358
0.0567768,0.000545074
0.0568176,0.000577633
0.0568483,0.000604913
0.0568789,0.000635013
0.0569096,0.000668318
0.0569402,0.000705231
0.0569708,0.000746335
0.0570015,0.000792303
0.0570321,0.000843868
0.0570627,0.00090193
0.0570934,0.000967629
0.0571131,0.0010146
0.0571322,0.00106392
0.0571512,0.00111759
0.0571703,0.00117612
0.057188,0.00123545
0.0572125,0.00132619
0.0572288,0.00139268
0.0572452,0.00146527
0.0572615,0.00154452
0.0572779,0.00163109
0.0572942,0.00172592
0.0573105,0.00183007
0.0573269,0.0019448
0.0573432,0.00207158
0.0573596,0.00221214
0.0573759,0.00236856
0.0573881,0.00249774
0.0574004,0.00263841
0.0574127,0.00279198
0.0574249,0.00296006
0.0574372,0.00314452
0.0574494,0.00334755
0.0574617,0.00357169
0.0574739,0.00381996
0.0574862,0.00409592
0.0574984,0.00440377
0.0575105,0.00474449
0.0575224,0.00511763
0.0575303,0.00539145
0.0575382,0.00568835
0.0575461,0.00601125
0.057554,0.00636303
0.0575619,0.00674708
0.0575698,0.0071673
0.0575792,0.00772002
0.0575886,0.00833803
0.0575948,0.00879194
0.0576011,0.00928411
0.0576074,0.00981885
0.0576136,0.0104009
0.0576199,0.0110358
0.0576272,0.011857
0.0576346,0.0127715
0.0576419,0.0137935
0.0576468,0.0145428
0.0576517,0.015353
0.0576566,0.0162306
0.0576613,0.0171279
0.0576678,0.0185216
0.0576722,0.0195432
0.0576765,0.0206475
0.0576809,0.0218431
0.0576852,0.0231395
0.0576896,0.0245473
0.057694,0.0260786
0.0576978,0.0275303
0.0577016,0.0290965
0.0577054,0.0307883
0.0577092,0.0326176
0.057713,0.0345975
0.0577168,0.0367421
0.0577206,0.039067
0.0577244,0.0415886
0.0577294,0.0451482
0.0577343,0.0491011
0.0577392,0.0534875
0.0577441,0.0583461
0.057749,0.063711
0.0577525,0.0679149
0.0577563,0.0727567
0.0577601,0.0779213
0.0577658,0.0862366
0.0577716,0.0951214
0.0577848,0.116414
0.0577904,0.124695
0.0577941,0.129621
0.0577978,0.133874
0.0578015,0.137295
0.0578052,0.139746
0.0578089,0.141121
0.0578116,0.141409
0.0578155,0.140746
0.0578194,0.138855
0.0578232,0.135827
0.0578271,0.1318
0.057831,0.126948
0.0578357,0.120244
0.0578425,0.10956
0.0578527,0.0930967
0.0578578,0.0852423
0.0578628,0.0780481
0.0578677,0.071462
0.0578726,0.0654116
0.0578775,0.0598955
0.0578824,0.0548937
0.0578873,0.0503744
0.0578922,0.0462998
0.0578971,0.0426299
0.057902,0.0393254
0.0579069,0.0363485
0.0579118,0.0336644
0.0579156,0.0317584
0.0579194,0.0299967
0.0579232,0.0283664
0.057927,0.0268563
0.0579328,0.0247938
0.0579385,0.0229471
0.0579423,0.0218225
0.0579467,0.0206307
0.057951,0.0195299
0.0579554,0.0185113
0.0579619,0.0171216
0.0579684,0.0158779
0.057975,0.0147613
0.0579799,0.0139976
0.0579853,0.013215
0.0579908,0.012495
0.0579962,0.0118312
0.0580017,0.0112183
0.0580098,0.0103834
0.058018,0.00963776
0.0580241,0.00913395
0.0580308,0.00862261
0.0580375,0.00815314
0.0580442,0.00772073
0.0580509,0.00732131
0.058061,0.00677749
0.058071,0.00629252
0.0580784,0.00597065
0.0580864,0.00564828
0.0580944,0.00535201
0.0581024,0.00507885
0.0581144,0.00470677
0.0581264,0.00437455
0.0581384,0.004077
0.0581506,0.00380412
0.0581629,0.00355847
0.0581751,0.00333656
0.0581874,0.00313546
0.0581996,0.00295265
0.0582119,0.002786
0.0582241,0.00263366
0.0582364,0.00249405
0.0582527,0.00232535
0.0582691,0.0021741
0.0582854,0.00203797
0.0583018,0.00191502
0.0583181,0.00180361
0.0583344,0.00170234
0.0583508,0.00161003
0.0583671,0.00152565
0.0583834,0.00144834
0.0583998,0.00137757
0.0584202,0.00129686
0.0584406,0.0012235
0.0584611,0.00115685
0.0584815,0.00109625
0.0585012,0.00104269
0.058521,0.000993531
0.0585506,0.00092701
0.0585809,0.000866695
0.0586115,0.000812532
0.0586421,0.000764235
