energy,sigma
0.749753,8.99E-05
0.749824,8.58E-05
0.74992,8.08E-05
0.750012,7.65E-05
0.750103,7.27E-05
0.750216,6.86E-05
0.750329,6.49E-05
0.750451,6.14E-05
0.750592,5.78E-05
0.750733,5.47E-05
0.750855,5.24E-05
0.75093,5.10E-05
0.751081,4.85E-05
0.751231,4.64E-05
0.751382,4.44E-05
0.751532,4.27E-05
0.751683,4.12E-05
0.751908,3.91E-05
0.752134,3.74E-05
0.752359,3.58E-05
0.752585,3.45E-05
0.752811,3.33E-05
0.753036,3.22E-05
0.753337,3.10E-05
0.753638,2.99E-05
0.753939,2.90E-05
0.75424,2.82E-05
0.754691,2.71E-05
0.755142,2.63E-05
0.755443,2.58E-05
0.756045,2.49E-05
0.756646,2.42E-05
0.757248,2.36E-05
0.75785,2.31E-05
0.758752,2.25E-05
0.759655,2.21E-05
0.760858,2.16E-05
0.762061,2.13E-05
0.763265,2.11E-05
0.764468,2.10E-05
0.766875,2.09E-05
0.769097,2.10E-05
0.770852,2.11E-05
0.772959,2.14E-05
0.77454,2.18E-05
0.77612,2.22E-05
0.777174,2.26E-05
0.777701,2.28E-05
0.778754,2.34E-05
0.779808,2.40E-05
0.780598,2.47E-05
0.781125,2.52E-05
0.781652,2.58E-05
0.781915,2.62E-05
0.782442,2.70E-05
0.782969,2.80E-05
0.783364,2.89E-05
0.783759,3.00E-05
0.784023,3.08E-05
0.784286,3.18E-05
0.784549,3.30E-05
0.784813,3.43E-05
0.785076,3.59E-05
0.785274,3.73E-05
0.785471,3.89E-05
0.785669,4.08E-05
0.785801,4.22E-05
0.785932,4.38E-05
0.786064,4.56E-05
0.786196,4.76E-05
0.786327,4.99E-05
0.786393,5.12E-05
0.786525,5.40E-05
0.786624,5.63E-05
0.786723,5.89E-05
0.786821,6.19E-05
0.78692,6.52E-05
0.787019,6.90E-05
0.787118,7.33E-05
0.787214,7.81E-05
0.787307,8.34E-05
0.787369,8.73E-05
0.787431,9.17E-05
0.787491,9.63E-05
0.787551,0.00010144
0.787611,0.000107131
0.787671,0.000113464
0.787733,0.000120848
0.78778,0.000127
0.787827,0.000133744
0.787874,0.00014116
0.787921,0.000149339
0.787965,0.000157869
0.78801,0.00016728
0.788054,0.000177744
0.788099,0.000189395
0.788143,0.000202409
0.788188,0.000217006
0.788232,0.000233453
0.788262,0.000245602
0.788292,0.000258831
0.788321,0.00027327
0.788351,0.00028907
0.78838,0.000306407
0.788407,0.000323273
0.788441,0.000347781
0.788464,0.000365815
0.788487,0.000385382
0.78851,0.000406662
0.788534,0.000429856
0.788557,0.000455191
0.78858,0.000482926
0.788607,0.00051982
0.788626,0.000546914
0.788644,0.000576279
0.788663,0.000608176
0.788681,0.000642893
0.788699,0.000680751
0.788718,0.000722111
0.788735,0.000763183
0.78875,0.000803339
0.788765,0.000846784
0.78878,0.000893897
0.788795,0.000945101
0.78881,0.00100087
0.788826,0.00106175
0.788841,0.00112834
0.788854,0.00119309
0.788872,0.00128714
0.788884,0.00135608
0.788896,0.0014306
0.788908,0.00151131
0.788919,0.00159886
0.788931,0.00169402
0.788943,0.00179763
0.788954,0.00189762
0.788964,0.00200581
0.788975,0.00212307
0.788985,0.00225033
0.788996,0.00238869
0.789006,0.00253931
0.789017,0.00270352
0.789027,0.00288279
0.789039,0.00310454
0.789051,0.00334995
0.789063,0.00362186
0.789075,0.0039233
0.789087,0.00425756
0.789097,0.00458495
0.789107,0.00491996
0.789117,0.00528394
0.789127,0.00567859
0.789137,0.0061049
0.789147,0.00656342
0.789156,0.00705361
0.78917,0.00775325
0.789183,0.00849724
0.789215,0.0103769
0.789227,0.0110779
0.78924,0.0117123
0.789246,0.0119937
0.789257,0.0124037
0.789265,0.0126436
0.789273,0.0128181
0.789281,0.0129224
0.789289,0.0129533
0.789298,0.0128984
0.789307,0.01275
0.789316,0.0125134
0.789325,0.0121972
0.789333,0.0118512
0.789346,0.0112467
0.789358,0.010569
0.789398,0.00821773
0.789413,0.00741865
0.789424,0.00685763
0.789434,0.00633378
0.789445,0.00584855
0.789457,0.00537609
0.789469,0.0049339
0.78948,0.00453364
0.789492,0.00417209
0.789504,0.00384602
0.789512,0.00364666
0.789521,0.00343075
0.789531,0.00323148
0.78954,0.00304743
0.789549,0.00287733
0.789558,0.00271997
0.789567,0.00257427
0.789577,0.00243922
0.789586,0.00231392
0.789596,0.00218155
0.789607,0.0020597
0.789617,0.00194734
0.789628,0.00184359
0.789639,0.00174763
0.789654,0.00161676
0.78967,0.00149971
0.789683,0.00141141
0.789696,0.00133056
0.78971,0.00125637
0.789723,0.00118816
0.789736,0.0011253
0.789749,0.00106729
0.789769,0.000988326
0.789784,0.000934164
0.789801,0.000878624
0.789817,0.000827948
0.789834,0.000781585
0.789851,0.000739051
0.789868,0.000699928
0.789885,0.000663866
0.789901,0.000630567
0.789921,0.000595729
0.789942,0.000560117
0.789963,0.000527724
0.789985,0.00049817
0.790006,0.000471116
0.790027,0.000446279
0.790049,0.000423428
0.79007,0.000402364
0.790094,0.000380764
0.790121,0.000358995
0.790147,0.00033915
0.790173,0.000321009
0.7902,0.000304385
0.790226,0.000289113
0.790252,0.000275052
0.790292,0.000255964
0.790321,0.000243038
0.790351,0.000231161
0.790395,0.000215077
0.79044,0.000200795
0.790484,0.000188058
0.790529,0.000176651
0.790573,0.000166404
0.790618,0.000157186
0.790662,0.000148829
0.790707,0.000141218
0.790751,0.000134282
0.790796,0.000127946
0.790855,0.000120314
0.790914,0.000113506
0.790973,0.000107404
0.791034,0.000101806
0.791096,9.67E-05
0.791157,9.20E-05
0.791219,8.78E-05
0.791289,8.35E-05
0.791366,7.93E-05
0.791444,7.55E-05
0.791521,7.21E-05
0.791595,6.91E-05
0.791701,6.54E-05
0.791806,6.21E-05
0.791902,5.95E-05
0.791962,5.80E-05
0.792082,5.52E-05
0.792202,5.29E-05
0.792322,5.08E-05
0.792442,4.89E-05
0.792562,4.72E-05
0.792742,4.51E-05
0.792922,4.33E-05
0.793102,4.17E-05
0.793282,4.04E-05
0.793463,3.92E-05
0.793643,3.82E-05
0.793883,3.71E-05
0.794123,3.61E-05
0.794363,3.53E-05
0.794723,3.44E-05
0.795083,3.36E-05
0.795564,3.29E-05
0.796004,3.25E-05
0.796737,3.20E-05
0.79747,3.19E-05
0.797617,3.19E-05
0.798496,3.20E-05
0.799376,3.24E-05
0.800256,3.30E-05
0.801077,3.38E-05
0.801898,3.47E-05
0.802759,3.59E-05
0.803384,3.69E-05
0.80401,3.80E-05
0.804636,3.92E-05
0.804949,3.99E-05
0.805574,4.15E-05
0.8062,4.32E-05
0.806825,4.52E-05
0.807451,4.75E-05
0.808077,5.01E-05
0.808546,5.23E-05
0.809015,5.48E-05
0.809484,5.76E-05
0.809954,6.08E-05
0.810267,6.31E-05
0.810579,6.57E-05
0.810892,6.85E-05
0.811205,7.16E-05
0.811518,7.50E-05
0.811831,7.87E-05
0.812144,8.29E-05
0.812456,8.75E-05
0.81275,9.23E-05
0.813043,9.76E-05
0.81334,0.000103679
0.813543,0.000108231
0.81377,0.00011379
0.813895,0.000117019
0.814146,0.000124098
0.81438,0.000131476
0.814584,0.000138591
0.814771,0.000145595
0.814959,0.000153336
0.815147,0.000161825
0.815334,0.000171118
0.815522,0.00018136
0.81571,0.000192633
0.815898,0.000205127
0.816085,0.000218956
0.816273,0.00023438
0.816461,0.000251555
0.816586,0.000264145
0.816711,0.000277744
0.816836,0.000292454
0.816961,0.00030839
0.817086,0.000325683
0.817211,0.000344476
0.817336,0.000364933
0.817462,0.000387234
0.817587,0.000411583
0.817712,0.000438206
0.817837,0.000467354
0.817962,0.000499305
0.818087,0.000534365
0.818212,0.000572867
0.818338,0.00061517
0.818463,0.000661651
0.818588,0.000712699
0.818713,0.000768698
0.818838,0.000830002
0.818963,0.000896901
0.819088,0.000969571
0.819213,0.001048
0.819339,0.00113193
0.819526,0.0012666
0.819855,0.00151268
0.819996,0.00161264
0.820152,0.00171123
0.820246,0.00176031
0.82034,0.00179977
0.820433,0.00182816
0.820523,0.00184382
0.820602,0.00184828
0.820703,0.00183991
0.820804,0.00181722
0.820911,0.0017784
0.821028,0.0017205
0.821145,0.00164929
0.821255,0.00157529
0.821466,0.00142013
0.821716,0.0012331
0.821841,0.00114376
0.821966,0.00105923
0.822092,0.000980118
0.822217,0.000906754
0.822342,0.00083917
0.822467,0.000777213
0.822592,0.000720602
0.822717,0.000668989
0.822842,0.000621993
0.822967,0.000579226
0.823093,0.000540306
0.823218,0.000504874
0.823343,0.000472592
0.823468,0.000443152
0.823593,0.000416271
0.823718,0.000391695
0.823843,0.000369195
0.823968,0.000348564
0.824094,0.000329618
0.824219,0.000312194
0.824344,0.000296144
0.824469,0.000281336
0.824594,0.000267654
0.824782,0.000249037
0.824969,0.000232369
0.825157,0.000217468
0.825345,0.000204045
0.825533,0.00019197
0.82572,0.000181029
0.825908,0.000171131
0.826096,0.000162116
0.826283,0.000153916
0.826471,0.000146426
0.826721,0.000137406
0.826956,0.000129833
0.827159,0.000123929
0.827284,0.000120459
0.827535,0.00011414
0.82784,0.000107287
0.828137,0.000101326
0.82843,9.61E-05
0.828723,9.14E-05
0.829036,8.69E-05
0.829349,8.29E-05
0.829662,7.93E-05
0.829975,7.60E-05
0.830288,7.31E-05
0.8306,7.04E-05
0.83107,6.69E-05
0.831539,6.38E-05
0.832008,6.11E-05
0.832477,5.87E-05
0.832947,5.66E-05
0.833729,5.37E-05
0.834278,5.20E-05
0.834827,5.06E-05
0.835193,4.96E-05
0.835963,4.81E-05
0.836733,4.68E-05
0.837503,4.58E-05
0.838273,4.50E-05
0.839259,4.43E-05
0.840246,4.38E-05
0.841232,4.37E-05
0.841561,4.36E-05
0.842548,4.38E-05
0.843534,4.41E-05
0.844521,4.47E-05
0.845508,4.56E-05
0.846494,4.67E-05
0.847481,4.81E-05
0.848138,4.92E-05
0.848796,5.05E-05
0.849618,5.23E-05
0.85044,5.46E-05
0.851082,5.66E-05
0.851822,5.93E-05
0.852348,6.14E-05
0.853006,6.46E-05
0.853532,6.74E-05
0.854058,7.06E-05
0.854584,7.42E-05
0.85511,7.83E-05
0.855636,8.30E-05
0.856031,8.70E-05
0.856426,9.14E-05
0.85682,9.64E-05
0.857215,0.000101835
0.85761,0.000108022
0.858004,0.000114929
0.858267,0.000120037
0.85853,0.000125582
0.858793,0.000131612
0.859056,0.000138179
0.85932,0.000145341
0.859583,0.000153163
0.859846,0.000161719
0.860109,0.000171088
0.860372,0.00018136
0.860635,0.000192632
0.860898,0.000205011
0.861161,0.00021861
0.861424,0.000233547
0.861687,0.000249942
0.861951,0.000267911
0.862214,0.00028756
0.862477,0.000308967
0.86274,0.000332169
0.863003,0.000357138
0.863266,0.000383751
0.863661,0.000426205
0.864384,0.000505856
0.864647,0.000532526
0.864976,0.000561378
0.865173,0.000575265
0.865371,0.000585879
0.865568,0.00059296
0.865772,0.000596039
0.865844,0.000596269
0.866032,0.000593837
0.866226,0.000587836
0.866423,0.000577872
0.86662,0.000564667
0.866883,0.000542777
0.867146,0.000517279
0.867574,0.000471256
0.868265,0.00039553
0.868528,0.000368371
0.868791,0.0003428
0.869054,0.000318969
0.869317,0.000296942
0.86958,0.000276704
0.869843,0.00025819
0.870106,0.000241304
0.870369,0.000225932
0.870632,0.000211953
0.870896,0.000199248
0.871159,0.000187701
0.871422,0.000177202
0.871685,0.00016765
0.871948,0.000158951
0.872211,0.000151023
0.872474,0.000143788
0.872737,0.000137179
0.873,0.000131136
0.873263,0.000125602
0.873526,0.000120529
0.873921,0.000113718
0.874316,0.00010767
0.87471,0.000102375
0.875105,9.77E-05
0.875499,9.35E-05
0.875894,8.98E-05
0.876157,8.76E-05
0.876683,8.37E-05
0.87721,8.04E-05
0.877736,7.76E-05
0.878262,7.54E-05
0.878788,7.35E-05
0.879281,7.22E-05
0.879972,7.09E-05
0.880498,7.03E-05
0.880926,7.02E-05
0.881345,7.04E-05
0.881764,7.08E-05
0.882175,7.16E-05
0.882586,7.27E-05
0.882998,7.43E-05
0.883326,7.59E-05
0.883655,7.79E-05
0.883984,8.03E-05
0.884395,8.42E-05
0.884642,8.69E-05
0.884889,9.02E-05
0.885135,9.40E-05
0.885382,9.84E-05
0.885546,0.000101829
0.885714,0.000105708
0.885886,0.000110157
0.886057,0.000115185
0.886143,0.000117913
0.886314,0.000123983
0.886441,0.000128997
0.886567,0.000134549
0.886691,0.000140571
0.886815,0.000147255
0.886954,0.00015566
0.887093,0.000165202
0.887211,0.000174356
0.88733,0.00018462
0.887441,0.000195482
0.887538,0.000206045
0.887636,0.000217699
0.887733,0.000230767
0.887831,0.000245367
0.887928,0.000261638
0.888021,0.000279028
0.888114,0.000298632
0.888207,0.000320749
0.888269,0.000337099
0.88833,0.000354904
0.888392,0.000374333
0.88846,0.000397812
0.888535,0.000426286
0.88859,0.00044986
0.888646,0.000475577
0.888702,0.000503686
0.888757,0.000534471
0.888813,0.000568253
0.888869,0.000605396
0.888924,0.000646315
0.88898,0.000691478
0.889036,0.000741417
0.889091,0.000796729
0.889147,0.000858084
0.889203,0.000926223
0.889259,0.00100196
0.889314,0.00108616
0.88937,0.00117974
0.889426,0.00128361
0.889481,0.00139859
0.889537,0.00152535
0.889593,0.00166422
0.889644,0.00180198
0.889709,0.00199051
0.889806,0.00229278
0.889905,0.00260141
0.889957,0.00274847
0.890008,0.0028771
0.890043,0.00294833
0.890077,0.00300547
0.890111,0.0030468
0.890146,0.00307099
0.890172,0.00307727
0.890204,0.00307031
0.890236,0.00304792
0.890257,0.00302475
0.890299,0.00295996
0.890341,0.00287319
0.89039,0.00275152
0.890439,0.00261338
0.890536,0.00231204
0.890638,0.00199469
0.890694,0.00183206
0.89075,0.00168017
0.890805,0.0015401
0.890861,0.00141215
0.890917,0.00129604
0.890972,0.00119112
0.891028,0.00109657
0.891084,0.00101151
0.891139,0.000934998
0.891195,0.000866179
0.891251,0.000804224
0.891306,0.000748388
0.891362,0.000697993
0.891418,0.000652434
0.891473,0.000611174
0.891529,0.000573736
0.891585,0.000539702
0.89164,0.000508702
0.891696,0.00048041
0.891752,0.000454541
0.891789,0.000438514
0.891863,0.000409087
0.891937,0.000382775
0.892012,0.000359175
0.892086,0.000337943
0.89216,0.000318786
0.892234,0.000301454
0.892309,0.000285734
0.892383,0.000271496
0.89248,0.000254681
0.892578,0.000239641
0.892675,0.000226228
0.892773,0.000214314
0.89287,0.000203558
0.892982,0.000192548
0.8931,0.000182205
0.893218,0.000173042
0.893357,0.000163569
0.893497,0.000155313
0.893636,0.00014806
0.893775,0.000141703
0.893914,0.000136121
0.894053,0.000131218
0.894239,0.000125595
0.894425,0.000120914
0.89461,0.000117027
0.894796,0.000113873
0.894982,0.00011136
0.895167,0.000109466
0.895353,0.000108138
0.895538,0.000107384
0.895724,0.000107184
0.89591,0.000107578
0.896095,0.000108579
0.896285,0.00011032
0.896476,0.000112851
0.896609,0.000115165
0.896742,0.000117987
0.89687,0.000121248
0.896998,0.000125125
0.89713,0.000129874
0.897262,0.000135524
0.897386,0.000141789
0.897493,0.000148113
0.897601,0.000155357
0.897708,0.000163809
0.89778,0.00017021
0.897851,0.00017731
0.897923,0.000185204
0.897994,0.000194006
0.898066,0.000203848
0.898138,0.000214891
0.898209,0.000227325
0.898281,0.000241383
0.898335,0.000253158
0.898388,0.000266145
0.898442,0.000280504
0.898496,0.000296388
0.898545,0.000312579
0.898594,0.000330537
0.898644,0.000350485
0.898693,0.000372723
0.898743,0.000397597
0.898792,0.000425436
0.898842,0.000456748
0.898875,0.000479897
0.898907,0.000505109
0.89894,0.000532613
0.898973,0.000562678
0.899006,0.000595616
0.899036,0.000627689
0.899074,0.000674354
0.899113,0.000726779
0.899139,0.000765384
0.899165,0.000807284
0.89919,0.000852844
0.899216,0.000902476
0.89924,0.000953513
0.899263,0.00100565
0.899286,0.00106218
0.899309,0.00112359
0.899332,0.00119039
0.899355,0.00126317
0.899378,0.0013426
0.899401,0.0014294
0.899421,0.00151206
0.899447,0.00162855
0.899472,0.00175786
0.899498,0.00190157
0.899524,0.00206144
0.89955,0.00223931
0.899567,0.00236887
0.899584,0.00250787
0.899601,0.00265689
0.899627,0.00290029
0.899653,0.00316874
0.899679,0.00346292
0.899705,0.00378233
0.89973,0.00412473
0.899773,0.00473232
0.899808,0.00522691
0.899841,0.00567513
0.899864,0.0059601
0.89988,0.00612436
0.899896,0.00626272
0.899911,0.00637107
0.899927,0.00644608
0.899943,0.00648542
0.899951,0.0064913
0.899968,0.00647199
0.899985,0.00640939
0.900002,0.00630581
0.90002,0.00616498
0.900041,0.00594408
0.900063,0.00568392
0.900095,0.0052457
0.900159,0.00432004
0.900191,0.00388083
0.900217,0.0035536
0.900243,0.00325121
0.900269,0.00297459
0.900295,0.00272338
0.900312,0.00256944
0.900329,0.00242577
0.900346,0.00229182
0.900372,0.00210786
0.900398,0.00194255
0.900423,0.00179396
0.900449,0.00166032
0.900466,0.00157871
0.900487,0.00149037
0.900507,0.00140882
0.900527,0.00133344
0.900547,0.0012637
0.900577,0.00116859
0.900607,0.00108357
0.900627,0.00103185
0.900653,0.000970571
0.900678,0.000914576
0.900704,0.000863306
0.90073,0.000816273
0.900756,0.000773041
0.900782,0.000733231
0.900807,0.000696504
0.900833,0.000662563
0.900862,0.000627793
0.90089,0.000595815
0.900919,0.000566345
0.900962,0.000526309
0.901005,0.000490654
0.901048,0.000458814
0.901096,0.000427093
0.901146,0.000397396
0.901197,0.000371066
0.901247,0.000347523
0.901298,0.000326407
0.901348,0.000307694
0.901396,0.000291258
0.901444,0.000276333
0.901493,0.00026276
0.901557,0.000246422
0.901625,0.000231082
0.901697,0.000216766
0.901768,0.000204054
0.90184,0.000192717
0.901912,0.000182564
0.901983,0.000173436
0.902055,0.000165201
0.902126,0.000157745
0.902205,0.000150332
0.902291,0.000143064
0.902377,0.000136556
0.902506,0.000127985
0.902635,0.00012056
0.902764,0.000114118
0.902893,0.000108492
0.903022,0.000103548
0.90315,9.92E-05
0.903272,9.55E-05
0.90343,9.13E-05
0.903612,8.71E-05
0.903716,8.50E-05
0.903924,8.12E-05
0.904139,7.79E-05
0.904353,7.51E-05
0.904604,7.23E-05
0.904855,6.99E-05
0.905141,6.77E-05
0.905428,6.58E-05
0.905714,6.42E-05
0.906001,6.28E-05
0.90643,6.12E-05
0.90686,6.00E-05
0.907506,5.87E-05
0.908006,5.81E-05
0.908662,5.78E-05
0.908818,5.78E-05
0.909505,5.80E-05
0.910005,5.85E-05
0.910504,5.92E-05
0.911004,6.01E-05
0.911379,6.11E-05
0.911753,6.22E-05
0.912128,6.36E-05
0.912503,6.52E-05
0.912853,6.70E-05
0.913302,6.99E-05
0.913602,7.22E-05
0.913902,7.48E-05
0.914202,7.80E-05
0.914402,8.04E-05
0.914602,8.32E-05
0.914802,8.63E-05
0.915001,8.98E-05
0.915201,9.39E-05
0.915426,9.92E-05
0.915576,0.000103286
0.915726,0.000107917
0.915876,0.000113171
0.916026,0.000119171
0.916138,0.00012425
0.916251,0.000129911
0.916363,0.000136248
0.916479,0.00014366
0.916597,0.000152102
0.916715,0.00016185
0.916818,0.000171582
0.916921,0.000182621
0.91699,0.000190823
0.917063,0.000200413
0.917135,0.000210994
0.917208,0.000222722
0.91728,0.000235729
0.91735,0.000249741
0.91742,0.000265462
0.91749,0.000283108
0.917542,0.000297794
0.917595,0.000313897
0.917647,0.000331595
0.9177,0.000351098
0.917752,0.000372647
0.917805,0.000396519
0.917857,0.000423037
0.91791,0.000452576
0.917962,0.000485571
0.918015,0.000522523
0.918067,0.000564015
0.918102,0.000594523
0.918137,0.000627565
0.918172,0.000663381
0.918207,0.000702228
0.918242,0.000744383
0.918277,0.00079014
0.918312,0.000839801
0.918347,0.000893673
0.918382,0.000952058
0.918414,0.00101056
0.918459,0.00109873
0.918504,0.00119551
0.918549,0.00130089
0.918594,0.0014144
0.918656,0.00158141
0.918757,0.00186295
0.918808,0.00199423
0.918841,0.00207237
0.918875,0.0021395
0.918909,0.00219252
0.91894,0.00222648
0.91897,0.00224542
0.918991,0.0022493
0.919015,0.00224461
0.91904,0.00222991
0.919064,0.00220558
0.919089,0.00217224
0.919123,0.00211312
0.919156,0.00204121
0.919207,0.00191618
0.919291,0.0016856
0.919374,0.0014602
0.919419,0.00134499
0.919464,0.00123773
0.919509,0.001139
0.919554,0.00104892
0.919599,0.000967263
0.919634,0.000909275
0.919668,0.000855823
0.919703,0.000806604
0.919738,0.000761313
0.919773,0.000719645
0.919808,0.000681308
0.919843,0.000646023
0.919878,0.000613533
0.919913,0.000583594
